Country Code	Nome	Ano	"Taxa de mortalidade (por 1000 pessoas)"	"Expectativa de vida à nascença (anos)"	"Desemprego de Longo Prazo (%)"	"Desemprego de Longo Prazo Feminino (%)"	"Long-term unemployment, male (% of male unemployment)"	"População entre os 0 e os 14 anos (%)"	"População entre os 15 e os 64 anos (%)"	"População com 65 anos ou mais (%)"	"Crescimento Populacional (% anual)"	"População Feminina (%)"	"População total"	"Desempregados com ensino básico (% do desemprego total)"	"Desempregados com ensino básico, mulheres (% do desemprego feminino total)"	"Unemployment with primary education, male (% of male unemployment)"	"Desempregados com ensino secundário (% do desemprego total)"	"Desempregados com ensino secundário, mulheres (% do desemprego feminino total)"	"Unemployment with secondary education, male (% of male unemployment)"	"Desempregados com ensino superior (% do desemprego total)"	"Desempregados com ensino superior, mulheres (% do desemprego feminino total)"	"Unemployment with tertiary education, male (% of male unemployment)"	"Desemprego, mulheres (% força de trabalho feminina)"	"Unemployment, male (% of male labor force)"	"Desemprego Total (%)"	"Desemprego, juventude feminina (% força de trabalho feminina entres os 15 e os 24 anos)"	"Desemprego jovem (% força de trabalho entres os 15 e os 24 anos)"
IRL	Irlanda	2004	7	78.53902439	34.40000153	23.10000038	41.20000076	20.2284689	69.21531842	10.55621268	1.828313818	50.07521045	4070262	48.40000153	36.20000076	55.09999847	33.40000153	39.5	30.10000038	15.80000019	22.29999924	12.30000019	3.799999952	5	4.5	7.5	8.899999619	8.300000191
IRL	Irlanda	2005	6.8	78.94390244	33.29999924	20.89999962	41.20000076	20.16430763	69.25158789	10.58410448	2.178703014	50.05633133	4159914	45	32.79999924	52.70000076	34.70000076	41.29999924	30.5	17.39999962	22.89999962	13.80000019	4	4.599999905	4.300000191	8	9.100000381	8.600000381
IRL	Irlanda	2006	6.7	79.24146341	31.39999962	21.5	38	20.17339778	69.16220573	10.66439649	2.696005644	50.06241351	4273591	39.40000153	29.89999962	45.90000153	36.20000076	41.29999924	32.70000076	19.29999924	24	16.20000076	4.199999809	4.599999905	4.400000095	8.100000381	9	8.600000381
IRL	Irlanda	2007	6.4	79.64146341	29.70000076	21.39999962	35	20.26118964	68.99242859	10.74638177	2.890960005	50.08806885	4398942	39.20000076	28.5	46.09999847	36.90000153	41.70000076	33.70000076	19.60000038	25.70000076	15.60000038	4.300000191	5	4.699999809	8	9.899999619	9.100000381
IRL	Irlanda	2008	6.3	80.09512195	26.10000038	19	29.70000076	20.41485264	68.74415895	10.84098841	2.038708011	50.1225072	4489544	36.29999924	24.39999962	42.20000076	39	41.29999924	37.90000153	20.29999924	29.60000038	15.69999981	4.900000095	7.5	6.400000095	10.30000019	16	13.30000019
IRL	Irlanda	2009	6.3	80.1902439	28.79999924	22	31.79999924	20.5832357	68.44833823	10.96842607	1.015663276	50.1518338	4535375	29.79999924	18.60000038	34.59999847	43.90000153	43.90000153	43.90000153	22.10000038	33.70000076	17.20000076	8.199999809	15	12	17	30.70000076	24
IRL	Irlanda	2010	6.1	80.74390244	48.70000076	38.09999847	53.59999847	20.71805938	68.13977503	11.14216559	0.544884384	50.16704445	4560155	29.5	18.89999962	34.29999924	44.70000076	45.5	44.29999924	22	32.20000076	17.39999962	9.800000191	17	13.89999962	21.20000076	33.70000076	27.60000038
IRL	Irlanda	2011	6.2	80.74634146	58.59999847	46.70000076	64.5	21.0173675	67.50554623	11.47708628	0.364213884	50.16586018	4576794	29.5	19.70000076	34.29999924	45.70000076	46.5	45.29999924	21.39999962	30.79999924	16.79999924	10.80000019	17.70000076	14.60000038	22.70000076	35	29.10000038
IRL	Irlanda	2012	6.3	80.89512195	61.20000076	48.29999924	67.59999847	21.27598724	66.8686004	11.85541236	0.220500759	50.15191089	4586897	30	19.60000038	35.20000076	46	47	45.5	21.39999962	31	16.60000038	11	17.70000076	14.69999981	24	36.40000153	30.39999962
IRL	Irlanda	2013	6.4	81	59.90000153	48.79999924	66.30000305	21.48318346	66.24732968	12.26948686	0.248160454	50.12978289	4598294	26.39999962	17.5	31.60000038	46.70000076	47.20000076	46.40000153	23.70000076	32.09999847	18.79999924	10.69999981	15	13	23.5	29.79999924	26.79999924
IRL	Irlanda	2014	6.4	81.15365854	58.20000076	48.40000153	64	21.64895178	65.64911947	12.70192875	0.410851014	50.10673422	4617225	26.89999962	17.70000076	32.29999924	46.29999924	47.79999924	45.40000153	24.20000076	31.89999962	19.70000076	9.399999619	12.80000019	11.30000019	20.89999962	26.60000038	23.89999962
IRL	Irlanda	2015	0	0	0	0	0	21.78056144	65.07993554	13.13950301	0.50719881	50.08820584	4640703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1967	7	73.78317073	0	0	0	33.91890796	57.50724579	8.573846247	1.613441336	49.44161819	198751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1968	6.9	74.00585366	0	0	0	33.52685414	57.82682309	8.646322771	1.36770413	49.43596782	201488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1969	7.1	73.77634146	0	0	0	33.08986288	58.19273946	8.717397656	0.929223669	49.43225992	203369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1970	7.1	73.93390244	0	0	0	32.6319034	58.58252769	8.785568907	0.524268808	49.43099534	204438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1971	7.3	73.5704878	0	0	0	32.08693552	59.03839652	8.874667955	0.808703279	49.43250423	206098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1972	6.9	74.45585366	0	0	0	31.59700383	59.45356129	8.949434883	1.463775579	49.43631235	209137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1973	7	74.45097561	0	0	0	31.12569395	59.85963494	9.01467111	1.509090126	49.44319352	212317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1974	7	74.51170732	0	0	0	30.62214281	60.29749611	9.08036108	1.352920811	49.45350753	215209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1975	6.5	75.57878049	0	0	0	30.06267263	60.78327017	9.154057204	1.27890789	49.46778737	217979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1976	6.1	76.97219512	0	0	0	29.60638076	61.10863818	9.284981059	0.992857359	49.48583316	220154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1977	6.5	76.37365854	0	0	0	29.06699318	61.5052534	9.427753419	0.744426487	49.50752222	221799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1978	6.4	76.64926829	0	0	0	28.48731581	61.93492516	9.577759029	0.780538211	49.53195934	223537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1979	6.6	76.77317073	0	0	0	27.95080806	62.32674845	9.722443489	0.978479646	49.55790983	225735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1980	6.8	76.84658537	0	0	0	27.50792322	62.63221802	9.859858763	1.058896411	49.58509953	228138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1981	7.2	76.52146341	0	0	0	27.13848823	62.93677475	9.924737013	1.140583261	49.61284026	230755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1982	6.8	77.03780488	0	0	0	26.86244482	63.16033305	9.977222129	1.336610409	49.64074451	233860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1983	7	76.84560976	0	0	0	26.64843551	63.32654965	10.02501484	1.32404443	49.6680234	236977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1984	6.6	77.57658537	0	0	0	26.43737403	63.48078962	10.08183635	1.06362548	49.6930613	239511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1985	6.8	77.60243902	0	0	0	26.19474672	63.65161488	10.1536384	0.787667614	49.71563019	241405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1986	6.6	77.99073171	0	0	0	25.96858424	63.79856233	10.23285343	0.732588891	49.73519835	243180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1987	7	77.33902439	0	0	0	25.70331393	63.96845265	10.32823342	1.095629101	49.75189069	245859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1988	7.3	77.08292683	0	0	0	25.41963352	64.14612743	10.43423905	1.566217581	49.766592	249740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1989	6.8	78.14097561	0	0	0	25.15869145	64.29888311	10.54242543	1.238396064	49.78015138	252852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1990	6.7	78.03634146	0	0	0	24.94565004	64.40568222	10.64866774	0.777662199	49.79319546	254826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISL	Islândia	1991	7	77.99195122	5.900000095	10.39999962	1.100000024	24.79495856	64.43177006	10.77327138	1.15914942	49.80515721	257797	69.40000153	68.40000153	64.69999695	27.79999924	26.29999924	29.39999962	2.799999952	5.300000191	5.900000095	2.900000095	2.299999952	2.5	3.900000095	5.800000191	4.900000095
ISL	Islândia	1992	6.6	78.7602439	5.699999809	3.599999905	8.100000381	24.70805518	64.40023856	10.89170627	1.256632077	49.81588719	261057	65.59999847	71.90000153	58.59999847	31.10000038	28.10000038	34.5	3.299999952	0	6.900000095	4.900000095	3.799999952	4.300000191	10.89999962	8.899999619	9.899999619
ISL	Islândia	1993	6.6	78.93463415	9.899999619	10.89999962	9	24.64908169	64.34372654	11.00719178	1.016811928	49.82677994	263725	63.20000076	73.69999695	55.29999924	28.89999962	23.70000076	34.20000076	5.300000191	0	10.5	5.599999905	5	5.300000191	9.699999809	10.19999981	10
ISL	Islândia	1994	6.5	79.24707317	13.69999981	14.5	12.89999962	24.56161544	64.31351527	11.12486929	0.866835947	49.84087915	266021	66.19999695	73.69999695	57.5	29.89999962	23.70000076	37.5	3.900000095	2.599999905	2.5	5.5	5.099999905	5.300000191	10.10000038	12.89999962	11.5
ISL	Islândia	1995	7.2	77.98439024	14.69999981	14.80000019	14.60000038	24.41690908	64.33779267	11.24529826	0.542467998	49.85866728	267468	62.5	64.69999695	60.5	33.29999924	32.40000153	36.79999924	4.199999809	2.900000095	2.599999905	4.900000095	5.5	5.199999809	10	14.10000038	12.19999981
ISL	Islândia	1996	7	78.77780488	18.29999924	14	22.79999924	24.30272984	64.38396232	11.31330784	0.539913017	49.88244616	268916	56.40000153	57.09999847	51.90000153	32.70000076	32.09999847	33.29999924	10.89999962	7.099999905	14.80000019	3.5	3.700000048	3.599999905	7.800000191	9.5	8.699999809
ISL	Islândia	1997	6.8	78.88536585	14.30000019	10.30000019	18.89999962	24.07862228	64.5246666	11.39671112	0.819197091	49.91018996	271128	54.40000153	67.69999695	38.5	33.29999924	25.79999924	46.20000076	12.30000019	6.5	15.39999962	3.799999952	3.599999905	3.700000048	7.800000191	8.399999619	8.100000381
ISL	Islândia	1998	6.6	79.60243902	14.69999981	16.20000076	12.89999962	23.79412704	64.72449631	11.48137665	1.070859043	49.93468037	274047	59.5	69.59999847	50	28.60000038	21.70000076	38.90000153	9.5	8.699999809	11.10000038	3.799999952	2.400000095	3.099999905	7.699999809	6.300000191	7
ISL	Islândia	1999	6.9	79.35121951	10.69999981	13.39999962	6.400000095	23.51603587	64.93591402	11.54805012	1.209238786	49.94611604	277381	64.69999695	72	53.70000076	27.79999924	20.70000076	38.40000153	7.5	7.300000191	7.800000191	2.799999952	1.600000024	2.200000048	5.099999905	3.5	4.300000191
ISL	Islândia	2000	6.5	79.65365854	10.60000038	12.5	8	23.2758682	65.13936006	11.58477174	1.369192833	49.93848101	281205	66.30000305	65	68.40000153	30.20000076	29.39999962	31.60000038	3.5	5.5	0	2.599999905	1.299999952	1.899999976	3.799999952	5	4.400000095
ISL	Islândia	2001	6.1	80.6902439	11.60000038	12.5	10.69999981	22.9748237	65.39887409	11.62630221	1.329295255	49.91004693	284968	67.19999695	63.40000153	72.09999847	23.79999924	30.10000038	16	8.899999619	6.599999905	11.89999962	2.200000048	1.600000024	1.899999976	4.400000095	5.699999809	5.099999905
ISL	Islândia	2002	6.3	80.50243902	10.19999981	12	9	22.73996479	65.61588204	11.64415317	0.892596377	49.86491904	287523	62.29999924	60	63.90000153	29	32.20000076	26.79999924	8.699999809	7.800000191	9.300000191	2.599999905	3.299999952	3	3	9.5	6.400000095
ISL	Islândia	2003	6.3	80.96341463	7.300000191	6.900000095	7.5	22.53195043	65.81304516	11.65500442	0.69249762	49.81126477	289521	58.09999847	62.79999924	54	30.20000076	30.70000076	29.79999924	9.699999809	6.5	12.60000038	4	4	4	12.19999981	12.69999981	12.5
ISL	Islândia	2004	6.2	80.99756098	9.699999809	12.60000038	7.300000191	22.30520943	66.00974465	11.68504593	0.877936158	49.76047822	292074	47	45.09999847	47.90000153	37.29999924	44	34.20000076	5.800000191	2.900000095	7.099999905	2.799999952	5.099999905	4	7.400000095	16.20000076	12.10000038
ISL	Islândia	2005	6.2	81.50243902	10.89999962	13.10000038	9	22.05260409	66.19993597	11.74745994	1.582891978	49.72046707	296734	56.5	46.79999924	64.69999695	22.89999962	25.79999924	20.60000038	13.5	21	7.099999905	2.5	2.599999905	2.5	6.099999905	8.600000381	7.400000095
ISL	Islândia	2006	6.3	81.15853659	5.400000095	3.799999952	6.900000095	21.81583119	66.41862227	11.76554653	2.34742243	49.69240944	303782	48.09999847	45.29999924	50.90000153	22.5	23.5	21.5	6.699999809	9	4.5	3.099999905	2.599999905	2.799999952	7.699999809	8.899999619	8.300000191
ISL	Islândia	2007	6.2	81.45365854	5.900000095	3.700000048	7.800000191	21.57883536	66.61296924	11.80819541	2.530085489	49.67437749	311566	61.20000076	54.90000153	66.5	28.60000038	29.89999962	27.39999962	9.800000191	15.19999981	5.300000191	2.299999952	2.200000048	2.299999952	6.199999809	7.699999809	7
ISL	Islândia	2008	6.3	81.6097561	3.400000095	3.299999952	3.400000095	21.35095296	66.76805372	11.88099331	1.859572171	49.66826112	317414	60.59999847	60.09999847	60.90000153	23.20000076	19.20000076	25.89999962	14.80000019	19.70000076	11.60000038	2.599999905	3.200000048	2.900000095	7.5	8.899999619	8.199999809
ISL	Islândia	2009	6.3	81.75121951	6.5	6	6.699999809	21.13375496	66.87430011	11.99194493	0.341241979	49.67550646	318499	52.09999847	49.40000153	53.70000076	32	31	32.59999847	15.60000038	19.29999924	13.5	5.699999809	8.600000381	7.199999809	12	19.70000076	15.89999962
ISL	Islândia	2010	6.4	81.89756098	19.29999924	17.10000038	20.89999962	20.91987851	66.93455581	12.14556568	-0.143903	49.69595211	318041	50.40000153	53.29999924	48.20000076	35.90000153	31.5	39	13.5	14.60000038	12.80000019	6.699999809	8.300000191	7.599999905	14.10000038	18.39999962	16.20000076
ISL	Islândia	2011	6.2	82.35853659	25.20000076	24.5	25.60000038	20.84540386	66.79126561	12.36333053	0.305468368	49.73180077	319014	49	48.5	49.40000153	31.39999962	27.5	34.20000076	19	22.89999962	16.10000038	6.199999809	7.800000191	7	10.69999981	18.20000076	14.39999962
ISL	Islândia	2012	6.1	82.91707317	25.39999962	25.60000038	25.20000076	20.70610717	66.65409221	12.63980062	0.532100735	49.78061699	320716	54.79999924	55.09999847	54.5	29	28.89999962	29.20000076	14.89999962	15	14.89999962	5.699999809	6.300000191	6	12.30000019	14.69999981	13.5
ISL	Islândia	2013	6.7	82.06097561	20.20000076	19.70000076	20.60000038	20.55059743	66.48012244	12.96928013	0.9458859	49.833739	323764	48.20000076	44.5	51.20000076	30	24.5	34.40000153	20.5	29.89999962	12.80000019	5.099999905	5.599999905	5.400000095	7.699999809	13.60000038	10.60000038
ISL	Islândia	2014	6.3	82.06097561	12.89999962	13.5	12.30000019	20.41959196	66.24750243	13.33290561	1.112504755	49.87840571	327386	42.90000153	33.29999924	53.09999847	31.89999962	31	32.70000076	24.20000076	35.70000076	14.30000019	4.800000191	5	4.900000095	6.599999905	12.89999962	9.800000191
ISL	Islândia	2015	0	0	0	0	0	20.31964787	65.9664567	13.71389542	1.044358627	49.90665554	330823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITX	Itália	1967	9.6	70.95658537	0	0	0	24.60390555	64.89829459	10.49779987	0.723778173	51.28911757	52900500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITX	Itália	1968	10	70.78	0	0	0	24.61925671	64.69998515	10.68075814	0.631737253	51.27326342	53235750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITX	Itália	1969	10.1	70.81195122	0	0	0	24.63706961	64.48644825	10.87648215	0.566058509	51.2596074	53537950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITX	Itália	1970	9.7	71.55878049	0	0	0	24.65346553	64.26137747	11.085157	0.528877032	51.25001238	53821850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITX	Itália	1971	9.7	71.80682927	0	0	0	24.59051117	64.10745309	11.30203574	0.466452872	51.24445868	54073490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITX	Itália	1972	9.6	72.07536585	0	0	0	24.55238267	63.94500941	11.50260792	0.567712499	51.24248449	54381345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITX	Itália	1973	10	72.02634146	0	0	0	24.49982111	63.80104156	11.69913733	0.678187648	51.24483079	54751406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITX	Itália	1974	9.7	72.73439024	0	0	0	24.37313059	63.71607865	11.91079075	0.654388936	51.25228144	55110868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITX	Itália	1975	10	72.64731707	0	0	0	24.13995888	63.71367557	12.14636556	0.597247219	51.26499883	55441001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITX	Itália	1976	9.9	72.99195122	0	0	0	23.88652265	63.69887077	12.41460658	0.498851058	51.28410033	55718260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITX	Itália	1977	9.8	73.36463415	0	0	0	23.50351318	63.7816464	12.71484042	0.424722057	51.30850521	55955411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITX	Itália	1978	9.6	73.69317073	0	0	0	23.01977279	63.97625235	13.00397486	0.35631295	51.33357274	56155143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITX	Itália	1979	9.6	74.00268293	0	0	0	22.49407567	64.29321902	13.21270531	0.289147208	51.3531155	56317749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITX	Itália	1980	9.8	73.94317073	0	0	0	21.96208827	64.73250194	13.30540979	0.205999752	51.36301285	56433883	0	0	0	0	0	0	0	0	0	23.60000038	12.60000038	17	30.39999962	20.5	25
ITX	Itália	1981	9.7	74.35390244	0	0	0	21.38881153	65.27400085	13.33718761	0.12005432	51.36128807	56501675	0	0	0	0	0	0	0	0	0	24.39999962	13.19999981	17.70000076	0	0	0
ITX	Itália	1982	9.5	74.81463415	0	0	0	20.83359948	65.91666082	13.2497397	0.07408186	51.34996302	56543548	0	0	0	0	0	0	0	0	0	25.79999924	14.69999981	19.20000076	34.5	25.10000038	29.39999962
ITX	Itália	1983	10	74.6402439	57.09999847	59	54.5	20.28352578	66.60042929	13.11604493	0.036294637	51.33383206	56564074	0	0	0	0	0	0	0	0	0	14.30000019	5.599999905	8.600000381	34.90000153	23.79999924	28.89999962
ITX	Itália	1984	9.5	75.3895122	63.79999924	65.69999695	61.5	19.71407248	67.24381565	13.04211187	0.022350913	51.319786	56576718	0	0	0	0	0	0	0	0	0	15.30000019	6.400000095	9.399999619	37.90000153	26.20000076	31.5
ITX	Itália	1985	9.7	75.47073171	66.30000305	68	64.09999847	19.12098261	67.7920471	13.08697028	0.028899939	51.31275759	56593071	0	0	0	0	0	0	0	0	0	15.30000019	6.300000191	9.399999619	39.09999847	26.29999924	32.09999847
ITX	Itália	1986	9.6	75.77073171	67	68.90000153	64.59999847	18.57232261	68.10389694	13.32378045	0.005449282	51.31412872	56596155	0	0	0	0	0	0	0	0	0	17	7.099999905	10.60000038	40.29999924	27.29999924	33.29999924
ITX	Itália	1987	9.4	76.2195122	66.19999695	67.59999847	64.59999847	18.01043025	68.33090148	13.65866827	0.01020512	51.32232939	56601931	0	0	0	0	0	0	0	0	0	16.60000038	7.5	10.69999981	39.70000076	28.70000076	33.70000076
ITX	Itália	1988	9.5	76.37073171	68.59999847	68.80000305	68.40000153	17.45497704	68.49199899	14.05302397	0.048320597	51.33573589	56629288	0	0	0	0	0	0	0	0	0	17.39999962	7.300000191	11	39.5	27.89999962	33.29999924
ITX	Itália	1989	9.4	76.8195122	69.30000305	70.59999847	67.59999847	16.93559003	68.6173644	14.44704557	0.075009005	51.35160139	56671781	0	0	0	0	0	0	0	0	0	17.29999924	7.400000095	11	38.5	25.89999962	31.79999924
ITX	Itália	1990	9.6	76.97073171	69.69999695	70.5	68.5	16.46960368	68.72406277	14.80633355	0.083708573	51.36780853	56719240	0	0	0	0	0	0	0	0	0	15.69999981	6.400000095	9.800000191	35.40000153	23.39999962	28.89999962
ITX	Itália	1991	9.7	77.0195122	68	69	66.59999847	16.098231	68.72397558	15.17779342	0.069231189	51.38367586	56758521	0	0	0	0	0	0	0	0	0	15.69999981	6.800000191	10.10000038	33.5	23.79999924	28.10000038
ITX	Itália	1992	9.6	77.4195122	57.70000076	57.70000076	57.59999847	15.76803681	68.70438794	15.52757525	0.067924433	51.399552	56797087	57.79999924	54.09999847	62.20000076	37.70000076	41.29999924	33.40000153	4.5	4.599999905	4.400000095	13.89999962	6.699999809	9.300000191	33	24.5	28.29999924
ITX	Itália	1993	9.7	77.72195122	57.20000076	59.40000153	54.90000153	15.48111875	68.65988722	15.85899403	0.061135853	51.41548012	56831821	61.5	57.5	65.80000305	34.40000153	37.59999847	30.89999962	4.099999905	4.900000095	3.200000048	14.80000019	7.599999905	10.19999981	34.90000153	26.39999962	30.20000076
ITX	Itália	1994	9.7	77.92195122	60.79999924	62.70000076	58.90000153	15.22953164	68.58966403	16.18080433	0.020372074	51.43176205	56843400	59.90000153	53.79999924	66.19999695	35.09999847	40.20000076	29.89999962	4.900000095	6	3.799999952	15.30000019	8.699999809	11.10000038	35.70000076	28.70000076	31.79999924
ITX	Itália	1995	9.8	78.17073171	62.90000153	63.90000153	61.90000153	15.00571357	68.49529385	16.49899258	0.001588562	51.44834214	56844303	57	50.59999847	63.59999847	37.09999847	42	32.09999847	5.900000095	7.400000095	4.300000191	16.10000038	9.100000381	11.69999981	38.20000076	29.79999924	33.5
ITX	Itália	1996	9.7	78.52195122	65.09999847	66.59999847	63.40000153	14.82989375	68.35062224	16.81948401	0.028104408	51.4661623	56860281	56.20000076	51.20000076	61.40000153	38.20000076	42.29999924	33.79999924	5.699999809	6.5	4.800000191	16.20000076	9.300000191	11.89999962	39.70000076	30.79999924	34.70000076
ITX	Itália	1997	9.8	78.82439024	65.59999847	65.69999695	65.5	14.67156391	68.20004076	17.12839533	0.05290695	51.48436976	56890372	55.09999847	50.09999847	60.29999924	38.90000153	43	34.59999847	6.099999905	6.900000095	5.199999809	16.39999962	9.399999619	12	40.59999847	29.70000076	34.59999847
ITX	Itália	1998	10	78.97560976	58.90000153	58.29999924	59.59999847	14.53309488	68.03264601	17.43425911	0.028774016	51.49905615	56906744	52.59999847	47.70000076	58	39.29999924	43.70000076	34.59999847	6.300000191	7.300000191	5.099999905	16.5	9.399999619	12.10000038	38.40000153	30.20000076	33.79999924
ITX	Itália	1999	9.8	79.42439024	60.59999847	60	61.20000076	14.42029472	67.83090927	17.74879601	0.016820844	51.50498598	56916317	50.79999924	46	56.40000153	40.40000153	44.5	35.59999847	6.900000095	8	5.599999905	16.29999924	8.800000191	11.69999981	38.29999924	28.60000038	33
ITX	Itália	2000	9.8	79.77804878	61.20000076	61.29999924	61.20000076	14.33849788	67.58465406	18.07684805	0.045303631	51.49895933	56942108	50.29999924	43.90000153	57.40000153	41.29999924	46.70000076	35.29999924	6.400000095	7.699999809	4.900000095	14.89999962	8.300000191	10.80000019	35.29999924	28.39999962	31.5
ITX	Itália	2001	9.6	80.12682927	61.59999847	62	61.20000076	14.2483856	67.3877602	18.3638542	0.056167601	51.47851401	56974100	52.70000076	48.20000076	57.70000076	38.59999847	42.09999847	34.59999847	6.900000095	8.300000191	5.5	13	7.400000095	9.600000381	31.60000038	24.79999924	27.79999924
ITX	Itália	2002	9.8	80.22926829	59.09999847	59.40000153	58.79999924	14.19510519	67.14143865	18.66345616	0.148916429	51.44627996	57059007	52.40000153	47.59999847	58	38.5	41.90000153	34.5	7.5	9.100000381	5.699999809	12.60000038	7	9.199999809	31.5	23.70000076	27.10000038
ITX	Itália	2003	10.2	79.98292683	57.59999847	57.40000153	57.79999924	14.16453497	66.87155959	18.96390544	0.444507313	51.41023492	57313203	51.09999847	46.79999924	56	38.90000153	41.79999924	35.70000076	8	9.699999809	6.099999905	11.89999962	6.900000095	8.899999619	30.89999962	23.70000076	26.79999924
ITX	Itália	2004	9.5	80.7804878	47.5	50.29999924	44.40000153	14.13790543	66.62278538	19.23930919	0.647182705	51.38111403	57685327	49.09999847	44.20000076	54.5	40	42.90000153	36.70000076	8.600000381	10.39999962	6.5	10.19999981	6.300000191	7.900000095	28.89999962	21	24.39999962
ITX	Itália	2005	9.8	80.78292683	48.09999847	50.20000076	45.90000153	14.10504957	66.42200113	19.4729493	0.491389108	51.36604949	57969484	46.09999847	40.40000153	52.29999924	40.79999924	44.40000153	36.90000153	11.39999962	13.69999981	8.800000191	10	6.199999809	7.699999809	27.60000038	21.60000038	24.10000038
ITX	Itália	2006	9.6	81.28292683	48.40000153	50	46.70000076	14.11578383	66.21109703	19.67311915	0.300559689	51.36785372	58143979	45.09999847	39.29999924	51.40000153	41.90000153	45.20000076	38.40000153	11.39999962	13.89999962	8.699999809	8.800000191	5.400000095	6.800000191	25.39999962	19.20000076	21.79999924
ITX	Itália	2007	9.8	81.43414634	46.90000153	48.70000076	44.90000153	14.10929603	66.04594911	19.84475486	0.504933687	51.3832886	58438310	44.59999847	38.5	51.20000076	42.59999847	46	38.90000153	11.39999962	14.19999981	8.199999809	7.800000191	4.900000095	6.099999905	23.29999924	18.39999962	20.39999962
ITX	Itália	2008	9.9	81.48536585	45.20000076	47.09999847	43.20000076	14.08942334	65.90542791	20.00514875	0.662469253	51.40596724	58826731	45.40000153	39.09999847	52.20000076	42.09999847	45.59999847	38.40000153	11.19999981	14.30000019	7.900000095	8.5	5.5	6.699999809	24.70000076	18.79999924	21.20000076
ITX	Itália	2009	10	81.63658537	44.29999924	46.79999924	41.79999924	14.06074367	65.74576007	20.19349626	0.45561345	51.42659492	59095365	43.20000076	37	49.09999847	43.70000076	46.29999924	41.29999924	11.69999981	15.60000038	8	9.199999809	6.699999809	7.699999809	28.5	23.20000076	25.29999924
ITX	Itália	2010	9.9	82.03658537	48	49.40000153	46.79999924	14.02119054	65.53658356	20.4422259	0.307591222	51.4385101	59277417	42.5	34.70000076	49.59999847	44.70000076	48.79999924	41	11.60000038	15.60000038	8	9.600000381	7.5	8.399999619	29.39999962	26.89999962	27.89999962
ITX	Itália	2011	10	82.18780488	51.40000153	51.90000153	50.90000153	13.99564835	65.2270892	20.77726244	0.171978291	51.43998325	59379449	43.40000153	35.5	50.5	44.40000153	48.20000076	40.90000153	11.10000038	15.19999981	7.400000095	9.5	7.5	8.399999619	32.09999847	27.10000038	29.20000076
